	1-Dry-Soil	2-Dry-Soil	NEGATIVE	T-1-H218O-A	T-1-H218O-B	T-1-H218O-C	T-1-H218O-P-A	T-1-H218O-P-B	T-1-H218O-P-C	T-1-H2O-A	T-1-H2O-B	T-1-H2O-C	T-1-H2O-P-A	T-1-H2O-P-B	T-1-H2O-P-C	T-2-H218O-A	T-2-H218O-B	T-2-H218O-C	T-2-H218O-P-B	T-2-H218O-P-C	T-2-H2O-A	T-2-H2O-B	T-2-H2O-C	T-2-H2O-P-A	T-2-H2O-P-B	T-2-H2O-P-C	T-3-H218O-B	T-3-H218O-C	T-3-H218O-P-A	T-3-H218O-P-B	T-3-H218O-P-C
69193c0b3d50e19401b05281cb4020dc	307.0	186.0	0.0	0.0	0.0	112.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	230.0	0.0	357.0	0.0	0.0	0.0	192.0	182.0	0.0	0.0	0.0	0.0	0.0
38111df8568fc71bc7fce82f6df966a3	405.0	0.0	0.0	0.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	474.0	0.0	0.0	0.0	0.0	0.0	0.0
d6808ae0e70895bac9ed214ec4d94060	173.0	0.0	0.0	229.0	0.0	0.0	254.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0	191.0	0.0	0.0	0.0	246.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	130.0	0.0	0.0
8fac21878b79ade5fec5e3ba002569ef	0.0	0.0	0.0	0.0	0.0	0.0	1743.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acc035e4404d80651c81bb364d64795e	139.0	320.0	0.0	290.0	391.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	208.0	0.0	0.0
3ac349341a73c09c3fd1e34660b1ace7	0.0	0.0	0.0	0.0	0.0	0.0	847.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	469.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cfeb38f037864d761e9145d00529fc49	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	98.0	200.0	123.0	147.0	34.0	85.0	0.0	0.0	0.0	0.0	42.0	84.0	0.0	92.0	180.0	0.0	0.0	0.0	39.0	37.0	481.0	0.0
39c3b24003dfd47864a609bd9b02b216	160.0	128.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	214.0	141.0	0.0	0.0	92.0	68.0	0.0	65.0	0.0	339.0	79.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0
e58f0000438adb5ccd04e3b019f76fac	0.0	0.0	0.0	0.0	0.0	0.0	576.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	267.0	81.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0
6403b34cec2390883f1b6af226b1dbb4	0.0	0.0	0.0	175.0	0.0	162.0	136.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	832.0	28.0	0.0	0.0	71.0	24.0	0.0	0.0	61.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0
dc472e519d9f38b953006ebc52b9cfa8	0.0	0.0	0.0	0.0	225.0	0.0	934.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	330.0
39e5357e23d614996b8e28cb78d11bbc	398.0	0.0	0.0	0.0	0.0	0.0	110.0	43.0	0.0	184.0	0.0	151.0	74.0	69.0	0.0	0.0	118.0	0.0	0.0	22.0	0.0	0.0	0.0	170.0	166.0	69.0	0.0	0.0	0.0	44.0	0.0
1d676ef74c49fe8fd3eaef40c561340c	57.0	97.0	0.0	0.0	0.0	106.0	216.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359.0	0.0	0.0	436.0	80.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0
e55ec15fe3e2b39e7722e908df679e9d	0.0	0.0	0.0	270.0	0.0	0.0	526.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0
bece968f6de7b3a58422256c6f5fc040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	160.0	237.0	0.0	0.0	0.0	0.0	234.0	0.0	213.0	168.0	0.0	0.0	0.0	460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297a630812b10a1bd97038c83f7544a7	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	167.0	221.0	0.0	127.0	0.0	0.0	0.0	0.0	310.0	0.0	202.0	171.0	0.0	0.0	0.0
46cad6314fa92234c122308a8c3003a0	0.0	0.0	0.0	0.0	0.0	39.0	40.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	104.0	33.0	0.0	0.0	38.0	0.0	0.0	128.0	70.0	337.0	0.0	0.0	129.0	0.0	0.0	569.0
18cb309926799e2da1d52d1260834e4e	467.0	0.0	0.0	0.0	0.0	247.0	504.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d1c23bf77a06f6a600be3db3fdf0c0c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.0	664.0	0.0	395.0	0.0	0.0	0.0	0.0	0.0
07c513515f336ab6855d00f571639ad5	0.0	22.0	0.0	0.0	376.0	48.0	0.0	139.0	0.0	0.0	63.0	0.0	0.0	96.0	0.0	0.0	133.0	0.0	64.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	42.0
23b8e9dc02bc05ce7539493b3e4d025b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.0	0.0	0.0	0.0	0.0	0.0	651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0
88aec95d2c37e0c108c216079c7583c9	0.0	0.0	0.0	0.0	0.0	0.0	1444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c9bb14087d48a18e758ea1e3eeec096	0.0	0.0	0.0	0.0	0.0	86.0	108.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	183.0	218.0	224.0	0.0	0.0	91.0	0.0	68.0	109.0
cb9faf29a6acc0ccc282c83625cc5bdc	430.0	287.0	0.0	94.0	129.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
fbba7552acf0b44775e2cd60e3cfc04d	79.0	195.0	0.0	0.0	0.0	165.0	0.0	47.0	78.0	0.0	223.0	0.0	93.0	0.0	69.0	0.0	66.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	33.0	331.0	0.0	0.0	0.0	0.0	0.0
171ec2a703e774eb80073f21205c6a92	0.0	0.0	0.0	0.0	0.0	0.0	189.0	138.0	0.0	0.0	0.0	0.0	0.0	73.0	134.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0
1676950f4550f95b445d0ca3ccca0940	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.0	122.0	0.0	0.0	0.0	0.0	99.0	300.0	0.0	0.0	0.0	272.0	0.0	0.0	0.0
4b629de8a7b2740069eadd5558a4255c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1306.0
54ba32c0182355f723883aae53e18eaf	0.0	0.0	0.0	0.0	0.0	0.0	284.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	116.0	0.0	0.0	0.0	188.0
f2ec885892f1c444a60e39e5ab5242cf	0.0	157.0	0.0	281.0	0.0	0.0	401.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03e7b85f7f716f8d9a7073e5d4b91476	0.0	123.0	0.0	0.0	0.0	80.0	0.0	0.0	28.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	367.0	0.0	159.0	103.0	0.0	0.0
924037a5b80ee8d22680d13297248012	346.0	375.0	0.0	38.0	0.0	0.0	69.0	0.0	60.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	54.0	0.0	74.0	0.0	0.0	0.0	45.0	0.0
cdf8bb1ce8fbae802e5576dc9214447a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	851.0	0.0	0.0	0.0	0.0	393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d370f099181ac1cb96e5852faa384cf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
415a39606a5d07baf10134e62f9fa3aa	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0
fb09f3d7517ad08bfebcf89281829cb6	0.0	0.0	0.0	0.0	0.0	0.0	117.0	100.0	97.0	0.0	259.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	88.0	54.0	0.0	257.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0
36f260dcb88c1334a5068daec5de2a22	0.0	0.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	351.0	426.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07cd8981848dc50118335dac76f90d10	0.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	266.0	0.0	117.0	0.0	0.0	0.0	83.0	0.0
d42bd317c575363617a34f3f7ec539b6	0.0	0.0	0.0	226.0	0.0	312.0	0.0	234.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	83.0	0.0	0.0
6cee74f46690ad75274d8d47e124c561	311.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	193.0	60.0	143.0	0.0	10.0	38.0	20.0	0.0	0.0	52.0	0.0	101.0	0.0	38.0	96.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
c04f9cac8aaa0a16d03dfcbcabe9d796	0.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	188.0	0.0	0.0	0.0	351.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0
bf6f2d24ec18575247f881370f631f39	78.0	0.0	0.0	0.0	233.0	0.0	282.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d9733d6a2ff04fab1f5b05bc9ff38e5	591.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	24.0	0.0
ea74fab08d91c51af4e7cca9951986a7	0.0	0.0	0.0	0.0	0.0	0.0	517.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	333.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b2e20b8055cb3b4e7ff036084dead21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	80.0	0.0	264.0	0.0	0.0	0.0	79.0	0.0	124.0	0.0	0.0	70.0	82.0	0.0	0.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df59563997eadb04b1a5584ab6299287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	333.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
b86f9c4ede2acbcf94e68e098d800eb1	115.0	107.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	211.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	160.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0
a445f1bea6ae7bf2b6f2da0ddf0f0c99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	165.0	80.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	98.0	0.0
fbfec71d5d8d1c27a09d7c253f3754b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.0	0.0	53.0	0.0	0.0	221.0	257.0	0.0	0.0	172.0	0.0	0.0	0.0
efce86f1e429c8f0e0965910875613d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c31d8aaa51a6387a0479cb57645352aa	535.0	348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	84.0	21.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28f40e2f2d89f1d3bc856fe1154d1712	77.0	161.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	95.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0
79e922637d26788969d733c70ad9765e	0.0	0.0	0.0	0.0	0.0	229.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0
69190856b5395a6cfcb6fe65bf3ed565	0.0	122.0	0.0	0.0	0.0	76.0	116.0	0.0	0.0	0.0	270.0	101.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	102.0	0.0	71.0	0.0	35.0	0.0
a6c3a9f802a56e75c03b0a741dbdca6a	223.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55b24446ba2233d5ba34708217f7a5a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	382.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468.0
ae2bbebec96792ebdb17a6d9a32f2dcc	0.0	0.0	0.0	0.0	0.0	973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4276b1fae66446e9686f89b476d4b3af	171.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99650b16287b16c0845d23fb639253ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517f8dba6cf995802fbf9cad9d5d35a5	0.0	0.0	0.0	0.0	460.0	0.0	0.0	0.0	0.0	0.0	247.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b18c901ecf1cfdefb644ba229b57259b	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	388.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0
002f417881a8dec4ff62d5438254293c	0.0	0.0	0.0	0.0	0.0	189.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d13d347087c84139ba7ad833732d336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	367.0	390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6d92e103bde85648ad4601dfa597e8a7	0.0	918.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd4345d7cb8b4fb978c2c463f1f6ee3f	0.0	0.0	0.0	0.0	742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c51e725c7f18536e9383f753f8d01d7	109.0	97.0	0.0	109.0	0.0	0.0	0.0	0.0	32.0	55.0	70.0	96.0	0.0	18.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	61.0	0.0	45.0	57.0
38b96e0738336b4b80e06ea41cf06731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	176.0	189.0	0.0	0.0	0.0	280.0	0.0	0.0
92d78c2012f1040cfd78832f5b1531f8	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	297.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0
a8f1ccfa9f4bf873896045c66ffa71ec	0.0	0.0	0.0	79.0	103.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd62ca8c71b88e4b52428dc25e5e7f27	96.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0
8c21b48aa74a8d134d58c5ec6612c658	0.0	0.0	0.0	150.0	0.0	0.0	37.0	0.0	14.0	17.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	69.0	232.0	0.0	39.0	0.0	22.0	0.0
2cb29c093696027baebb28b8d2482964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554.0	0.0	34.0	0.0	95.0	0.0	0.0	164.0	0.0	0.0
db3b421c16681a831de2d756e413ff76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	832.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897e2f5337cb0c6efd1e042ae3efbe98	822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b29905d5a297494f2dd22a89e03ea61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f57408f837adca957b5ea5634bc085bf	0.0	78.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	71.0	150.0	0.0	84.0	0.0	0.0	30.0	0.0	0.0	52.0	0.0	55.0	0.0	161.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	93.0
6bc7e53fe5da99c12023eeee9c405096	0.0	0.0	0.0	235.0	172.0	0.0	0.0	0.0	125.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af422ebb7370a2cbea3aae9e0e783c8a	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	174.0	0.0	0.0	0.0	53.0
2b60b4dfc2dae8a554170caf7d315dcd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	0.0	0.0	0.0	121.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0
fcf37a8b1f272f3b3699f47d8fbf2ddb	103.0	90.0	0.0	81.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	105.0
3d50712a3a464586faa04c64f563f6ff	0.0	0.0	0.0	779.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e867d60301fc162687a91aa56915567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	127.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	79.0	0.0	0.0
85f421d14d9867aa78a7745ab96893bd	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	284.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65c18a434644d22470eea19aebe51dc0	0.0	0.0	0.0	0.0	0.0	746.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c2494c842556cb48ead8dd58c67cc2d	214.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	151.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0
fc6bd0c04262c681ffb45b0acfb8557c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370.0	163.0	0.0	0.0	0.0	0.0	0.0
2692172b883cfbc54f88ca77ec50c233	17.0	0.0	0.0	0.0	0.0	33.0	246.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	60.0
d921599ab531399f8de6ba3d971a776e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	729.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22d91c248f921c546d6045164a6d8131	0.0	296.0	0.0	0.0	167.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0
c84d10b6f02499c9731aadf9cd7a3e85	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0
49527398db640e73953bcefdb93701d5	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d28f7f87bdb667f64e94fb90b95b0a39	191.0	241.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0
09cdc955ebd909f6796c075da28a6c48	156.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
